Date,Percentage Change,BB Z-Score,RSI,sentiment_number,linear_combination_sentiment
2015-02-17,0.0059017940525369905,1.6720720536821174,88.63166738755675,0.2571428571428571,2.779723645343189
2015-02-18,0.006962363968358476,1.6445920867140018,85.4574322383767,0.3125,2.490078253732034
2015-02-19,-0.0020976071931509965,1.4600193599452134,80.62858615229258,0.2083333333333333,3.922662878582557
2015-02-20,0.008174410467288729,1.4729108425288342,91.40936031712198,0.1578947368421052,-0.7211272526519856
2015-02-23,0.027027027027026973,1.8097862982312454,92.43942784457072,0.1956521739130435,1.5968665447793666
2015-02-24,-0.006240616541353439,1.5080477578670077,88.1059381470542,0.0967741935483871,-0.017643722610996296
2015-02-25,-0.02557316373720442,0.9194518395616167,72.83519398619134,0.1176470588235294,0.4176987305873395
2015-02-26,0.01265630164293885,1.1198114405666997,74.41748661767448,0.1777777777777777,1.039895557660711
2015-02-27,-0.015028301104559105,0.6690345026361884,71.26283427527099,0.1851851851851851,2.592889679757909
2015-03-02,0.004904164453299664,0.7136815910571296,71.05616948567058,0.2162162162162162,2.958435381247521
2015-03-03,0.002091602822576588,0.6907508736260601,68.15034890193914,0.1153846153846153,0.5900525901031606
2015-03-04,-0.006338960989958564,0.4384916534325607,60.065986740605744,0.1923076923076923,1.1097326904141485
2015-03-05,-0.016570632612373126,-0.14510791046360452,49.86653766152628,0.074074074074074,-0.6928832321670082
2015-03-06,0.0015029981329641728,-0.1988139064689469,48.68851323120654,0.075,1.986005160571422
2015-03-09,0.004265410809880077,-0.19424958629219116,48.092860169392004,0.3205128205128205,1.2416416898751714
2015-03-10,-0.0206858346758364,-1.3687585222216538,39.384769323922626,0.0,4.4170172635242455
2015-03-11,-0.018231499185101585,-2.2951482192228188,35.77645215003048,0.3333333333333333,3.98462730711432
2015-03-12,0.018079180596845212,-1.3867878095127313,39.01695211772393,0.2307692307692307,2.7264852410319156
2015-03-13,-0.006910413987394448,-1.5673474089705095,26.8795856902141,0.4642857142857143,4.050066345678419
2015-03-16,0.011004134994874404,-0.9971172202106944,32.710716466373626,0.1363636363636363,-0.37374304433088623
2015-03-17,0.016726723090677575,-0.2277449200835945,45.533453108802306,0.0,2.989719168269399
2015-03-18,0.011256297140614713,0.2929483205598466,44.97163819070911,0.037037037037037,0.023106018851553722
2015-03-19,-0.007550408596945446,-0.04036495816821517,47.39128433364081,0.21875,2.5498793058666953
2015-03-20,-0.012549003921568658,-0.5569080995027944,41.765633271488525,0.2571428571428571,4.36981256575551
2015-03-23,0.010405059405797168,0.028126928045394423,44.73296758440984,0.3529411764705882,0.8693912810726088
2015-03-24,-0.004087705401208175,-0.08441665306068948,45.40031684760747,0.0909090909090909,2.3527624375811893
2015-03-25,-0.026126805175991752,-1.4663103954886594,42.88396631676685,0.3666666666666666,3.0870733332211433
2015-03-26,0.006970343823237357,-0.9950902939936581,44.62659527506504,0.04,3.4490300903052225
2015-03-27,-0.007968432195242015,-1.3237310953343018,41.32084230421565,0.0625,1.824096001302476
2015-03-30,0.025314425963488763,0.24212731458423767,54.061135958505524,0.2564102564102564,4.274069980592516
